team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Tanzania National Team,Tanzania,2023,Tanzania,3,1,2,0,0,0,0,2,1,1,1,0,1,0.67,1,0.5,4,0,0,19,1,4,-3,5,0,5,0,1,0,4,0,-3,273,0,180,68,0,45,1,1,0,1,0,1,2,1,1,1,0,1,6,1,5,5,0,5,51,51,52,12,3,9,3,0,3,9,3,6,27,5,22,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1.33,1,1.5,1.67,0,2.5,0.33,0,0.5,1.33,0,2,0.67,0,1,0.33,0,0.5,0.33,0,0.5,2,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,1,2,3,3,3,1,1,1,1,1,1,0,0,1,2,2,2,67,67,33,0,0,0,0,0,0,0,0,0,100,100,50,0,0,0,33,33,67,100,100,100,100,100,100,100,100,100,0,0,50,100,100,100,2,0,0,0,0,0,2,0,0,67,0,0,0,0,0,100,0,0,0,0,0,0,33,100,0,33,0,50,67,100,50,33,0,50,2,1,1,67,100,50,2,1,1,67,100,50,0,0,0,0,0,0,33,0,50,33,100,0,33,0,50,2.00,1.00,2.50,1.67,0,2.50,67,33,0,0,0,0,0,0,0.51,0.48,0.53,1.37,1.11,1.51,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,67,100,50,33,0,50,0
Morocco National Team,Morocco,2023,Morocco,4,3,1,0,2,1,1,1,1,0,1,1,0,1.75,1.33,3,1,0,0,11,5,3,2,8,7,1,4,1,3,0,1,1,72,68,90,120,90,0,2,1,1,1,1,0,1,1,0,3,2,1,21,14,7,8,7,1,55,53,58,49,32,17,24,16,8,25,16,9,58,41,17,3,2,1,0,0,0,3,2,1,3,2,1,1,1,0,0,0,0,2.5,2.33,3,2,2.33,1,1.25,1.33,1,0.75,1,0,0.75,0.67,1,0.75,0.67,1,0,0,0,4,3,1,0,0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,1,3,4,4,4,0,0,2,3,3,3,0,1,1,1,1,1,100,75,25,0,0,0,100,100,33,0,0,0,100,0,0,0,0,0,0,25,75,100,100,100,0,0,67,100,100,100,0,100,100,100,100,100,3,0,0,2,0,0,1,0,0,75,0,0,67,0,0,100,0,0,50,33,100,-14,50,33,100,25,33,0,25,33,0,75,67,100,4,3,1,100,100,100,1,1,0,25,33,0,0,0,0,0,0,0,75,67,100,25,33,0,0,0,0,5.25,4.67,7.00,2,2.33,1.00,100,75,25,25,0,0,0,0,1.57,1.40,2.07,0.82,0.73,1.08,25,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,25,33,0,25,33,0,0
Egypt National Team,Egypt,2023,Egypt,4,3,1,0,0,0,0,4,3,1,0,0,0,1,1,1,2,0,0,13,7,7,0,14,10,4,5,2,5,2,0,0,51,54,45,51,54,45,0,0,0,4,3,1,0,0,0,1,1,0,20,12,8,7,5,2,57,59,53,50,34,16,24,16,8,26,18,8,52,42,10,2,2,0,3,2,1,-1,0,-1,1,1,0,1,1,0,2,1,1,1,1.33,0,3.5,3.33,4,1.75,1.67,2,1.75,1.67,2,1.25,1.33,1,0.5,0.67,0,0.75,0.67,1,4,4,3,3,0,0,3,3,2,2,0,0,1,1,1,1,0,0,0,0,1,1,4,4,0,0,1,1,3,3,0,0,0,0,1,1,100,100,75,75,0,0,100,100,67,67,0,0,100,100,100,100,0,0,0,0,25,25,100,100,0,0,33,33,100,100,0,0,0,0,100,100,4,1,0,3,1,0,1,0,0,100,25,0,100,33,0,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,25,33,0,1,1,0,25,33,0,2,1,1,50,33,100,1,1,0,25,33,0,25,33,0,25,33,0,50,33,100,5.00,4.00,8.00,1.75,1.67,2.00,75,50,50,25,25,25,0,0,1.63,1.50,2.01,1.00,1.05,0.86,75,1,0,0,0,2,0,1,1,2,0,0,0,1,2,2,0,1,1,100,100,100,0,0,0,0
Tunisia National Team,Tunisia,2023,Tunisia,3,2,1,0,0,0,0,2,1,1,1,1,0,0.67,0.5,1,4,0,0,17,1,2,-1,3,3,0,1,0,2,0,-1,0,273,180,0,134,90,0,1,0,1,1,1,0,2,1,1,0,0,0,17,11,6,2,2,0,52,50,55,22,13,9,10,7,3,12,6,6,34,25,9,1,1,0,1,1,0,0,0,0,0,0,0,3,2,1,0,0,0,1,1,1,1,1.5,0,0.33,0.5,0,0.67,1,0,0.67,1,0,0.33,0.5,0,0.33,0.5,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,0,1,2,2,2,2,1,1,1,1,1,1,67,33,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,33,67,100,100,100,100,0,50,100,100,100,100,100,100,100,100,100,100,1,1,0,1,1,0,0,0,0,33,33,0,50,50,0,0,0,0,0,0,0,2,33,0,100,33,50,0,67,50,100,0,0,0,2,1,1,67,50,100,2,1,1,67,50,100,1,1,0,33,50,0,0,0,0,100,100,100,0,0,0,5.67,5.50,6.00,0.67,1,0.00,100,67,67,67,67,33,33,33,1.05,0.98,1.19,1.22,1.26,1.15,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,67,50,100,33,50,0,33
Mauritania National Team,Mauritania,2023,Mauritania,4,2,2,0,1,1,0,0,0,0,3,1,2,0.75,1.5,0,3,0,0,16,3,5,-2,8,6,2,3,0,3,2,0,-2,120,60,0,72,60,90,1,1,0,1,1,0,2,0,2,1,1,0,16,11,5,8,5,3,37,40,35,45,25,20,20,13,7,25,12,13,55,30,25,2,2,0,1,1,0,1,1,0,1,1,0,3,1,2,0,0,0,1.5,2,1,2,3,1,0.75,1.5,0,1.25,1.5,1,0.75,1.5,0,0.5,1,0,0.25,0.5,0,4,1,1,1,1,0,2,1,1,1,1,0,2,0,0,0,0,0,0,3,3,3,3,4,0,1,1,1,1,2,0,2,2,2,2,2,100,25,25,25,25,0,100,50,50,50,50,0,100,0,0,0,0,0,0,75,75,75,75,100,0,50,50,50,50,100,0,100,100,100,100,100,2,1,0,2,1,0,0,0,0,50,25,0,100,50,0,0,0,0,25,50,0,40,25,50,0,25,50,0,50,0,100,25,50,0,3,1,2,75,50,100,2,0,2,50,0,100,1,1,0,25,50,0,25,50,0,75,50,100,0,0,0,4.00,5.50,2.50,2,2.5,1.50,100,75,75,75,75,50,25,25,1.27,1.46,1.09,1.54,1.71,1.37,50,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,75,50,100,25
Namibia National Team,Namibia,2023,Namibia,4,1,3,0,1,0,1,1,1,0,2,0,2,1,1,1,3,0,0,12,1,7,-6,8,0,8,0,1,0,7,0,-6,360,0,273,51,0,39,2,1,1,0,0,0,3,1,2,1,0,1,21,9,12,4,1,3,43,34,46,33,6,27,15,2,13,18,4,14,61,15,46,0,0,0,5,0,5,-5,0,-5,0,0,0,2,1,1,2,0,2,0.5,1,0.33,2,0,2.67,0.25,0,0.33,1.75,0,2.33,1.25,0,1.67,0,0,0,1.25,0,1.67,3,2,2,1,0,0,0,0,0,0,0,0,3,2,2,1,0,0,1,2,2,3,4,4,1,1,1,1,1,1,0,1,1,2,3,3,75,50,50,25,0,0,0,0,0,0,0,0,100,67,67,33,0,0,25,50,50,75,100,100,100,100,100,100,100,100,0,33,33,67,100,100,2,2,1,0,0,0,2,2,1,50,50,25,0,0,0,67,67,33,25,0,33,0,50,100,33,0,0,0,75,100,67,25,0,33,2,1,1,50,100,33,4,1,3,100,100,100,0,0,0,0,0,0,0,0,0,50,100,33,50,0,67,5.25,9.00,4.00,1,1,1.00,100,100,75,50,50,50,25,25,1.12,0.91,1.19,1.22,0.92,1.32,25,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,1,1,0,25,100,0,50,0,67,25
Mali National Team,Mali,2023,Mali,5,3,2,0,2,2,0,2,0,2,1,1,0,1.6,2,1,1,0,0,8,6,4,2,10,8,2,5,1,3,1,2,0,75,54,180,113,90,180,2,1,1,3,2,1,1,0,1,4,3,1,20,13,7,9,9,0,58,55,64,53,36,17,23,18,5,30,18,12,92,63,29,2,1,1,1,0,1,1,1,0,1,1,0,4,2,2,0,0,0,1.4,1.67,1,2,2.67,1,1.2,1.67,0.5,0.8,1,0.5,0.6,0.33,1,0.4,0.33,0.5,0.2,0,0.5,4,4,2,0,0,0,3,3,2,0,0,0,1,1,0,0,0,0,1,1,3,5,5,5,0,0,1,3,3,3,1,1,2,2,2,2,80,80,40,0,0,0,100,100,67,0,0,0,50,50,0,0,0,0,20,20,60,100,100,100,0,0,33,100,100,100,50,50,100,100,100,100,2,1,0,1,0,0,1,1,0,40,20,0,33,0,0,50,50,0,40,67,0,7,40,33,50,60,67,50,20,0,50,80,100,50,4,3,1,80,100,50,3,2,1,60,67,50,1,0,1,20,0,50,20,33,0,80,67,100,0,0,0,4.00,4.33,3.50,1.8,3,0.00,60,40,40,40,40,40,0,0,1.28,1.48,0.98,1.06,1.23,0.81,60,2,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,40,0,100,20,33,0,0
Equatorial Guinea National Team,Equatorial Guinea,2023,Equatorial Guinea,4,3,1,0,2,2,0,1,0,1,1,1,0,1.75,2,1,1,0,0,10,9,4,5,13,11,2,8,1,3,1,5,0,40,34,90,90,90,90,1,1,0,2,1,1,1,1,0,3,2,1,8,5,3,9,7,2,46,45,49,27,20,7,17,15,2,10,5,5,60,49,11,3,2,1,2,1,1,1,1,0,1,1,0,3,2,1,0,0,0,1.5,1.67,1,3.25,3.67,2,2.25,2.67,1,1,1,1,1.25,1,2,0.75,0.67,1,0.5,0.33,1,4,3,2,2,1,1,3,2,2,2,1,1,1,1,0,0,0,0,0,1,2,2,3,3,0,1,1,1,2,2,0,0,1,1,1,1,100,75,50,50,25,25,100,67,67,67,33,33,100,100,0,0,0,0,0,25,50,50,75,75,0,33,33,33,67,67,0,0,100,100,100,100,3,2,0,2,1,0,1,1,0,75,50,0,67,33,0,100,100,0,50,67,0,0,25,33,0,50,33,100,25,33,0,75,67,100,2,2,0,50,67,0,1,1,0,25,33,0,2,1,1,50,33,100,25,33,0,75,67,100,0,0,0,2.00,1.67,3.00,2.25,2.33,2.00,50,50,50,25,25,25,0,0,0.90,0.92,0.83,1.58,1.45,1.94,125,0,0,1,1,2,1,1,2,1,0,0,0,2,0,0,0,0,2,25,0,100,25,33,0,0
Zambia National Team,Zambia,2023,Zambia,3,2,1,0,0,0,0,2,1,1,1,1,0,0.67,0.5,1,3,0,0,20,2,3,-1,5,3,2,1,1,2,1,-1,0,134,180,90,90,90,90,0,0,0,2,1,1,1,1,0,1,0,1,8,8,0,4,3,1,44,44,44,23,20,3,10,8,2,13,12,1,39,27,12,1,0,1,3,2,1,-2,-2,0,0,0,0,1,0,1,2,2,0,0.33,0,1,1.67,1.5,2,0.67,0.5,1,1,1,1,1.33,1,2,0.33,0,1,1,1,1,3,2,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,3,3,3,3,0,1,2,2,2,2,0,0,1,1,1,1,100,67,0,0,0,0,100,50,0,0,0,0,100,100,0,0,0,0,0,33,100,100,100,100,0,50,100,100,100,100,0,0,100,100,100,100,3,1,0,2,0,0,1,1,0,100,33,0,100,0,0,100,100,0,0,0,0,0,0,0,0,67,50,100,33,50,0,33,0,100,0,0,0,0,0,0,2,2,0,67,100,0,1,0,1,33,0,100,0,0,0,33,0,100,67,100,0,2.67,4.00,0.00,1.33,1.5,1.00,100,67,33,33,0,0,0,0,0.94,1.16,0.52,1.74,1.44,2.33,67,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,67,50,100,33,50,0,0
Gambia National Team,Gambia,2023,Gambia,3,1,2,0,0,0,0,0,0,0,3,1,2,0,0,0,4,0,0,23,2,7,-5,9,5,4,2,0,3,4,-1,-4,134,45,0,39,30,45,0,0,0,1,1,0,2,0,2,0,0,0,16,7,9,8,4,4,42,47,40,30,14,16,12,9,3,18,5,13,40,14,26,0,0,0,1,0,1,-1,0,-1,0,0,0,2,1,1,1,0,1,0.67,1,0.5,3,5,2,0.67,2,0,2.33,3,2,0.33,0,0.5,0,0,0,0.33,0,0.5,3,2,2,1,1,0,1,1,1,1,1,0,2,1,1,0,0,0,0,1,1,2,2,3,0,0,0,0,0,1,0,1,1,2,2,2,100,67,67,33,33,0,100,100,100,100,100,0,100,50,50,0,0,0,0,33,33,67,67,100,0,0,0,0,0,100,0,50,50,100,100,100,1,0,0,0,0,0,1,0,0,33,0,0,0,0,0,50,0,0,0,0,0,85,0,0,0,33,100,0,67,0,100,0,0,0,2,1,1,67,100,50,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,67,100,50,33,0,50,5.33,7.00,4.50,2.67,4,2.00,100,100,100,67,67,67,0,0,1.22,1.78,0.93,1.55,1.37,1.64,67,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,3,0,0,0,100,100,100,0
Congo DR National Team,Congo DR,2023,Congo DR,7,2,5,0,1,1,0,5,1,4,1,0,1,1.14,2,0.8,2,0,0,7,6,5,1,11,6,5,4,2,2,3,2,-1,105,45,225,127,90,150,2,0,2,4,2,2,3,0,3,1,0,1,30,10,20,8,2,6,45,47,45,79,29,50,28,11,17,51,18,33,99,25,74,3,2,1,4,2,2,-1,0,-1,0,0,0,6,2,4,1,0,1,0.86,1,0.8,1.57,3,1,0.86,2,0.4,0.71,1,0.6,1,2,0.6,0.43,1,0.2,0.57,1,0.4,5,4,1,1,0,0,2,2,1,1,0,0,3,2,0,0,0,0,2,3,6,6,7,7,0,0,1,1,2,2,2,3,5,5,5,5,71,57,14,14,0,0,100,100,50,50,0,0,60,40,0,0,0,0,29,43,86,86,100,100,0,0,50,50,100,100,40,60,100,100,100,100,4,3,0,2,2,0,2,1,0,57,43,0,100,100,0,40,20,0,14,50,0,46,29,0,40,57,100,40,43,0,60,14,0,20,3,0,3,43,0,60,4,0,4,57,0,80,3,2,1,43,100,20,0,0,0,86,100,80,14,0,20,4.29,5.00,4.00,1.14,1,1.20,56,28,14,14,14,14,0,0,1.37,1.73,1.22,0.93,0.62,1.06,29,0,0,2,1,0,0,1,1,1,1,0,2,0,1,0,1,0,0,71,50,80,14,0,20,0
Cape Verde Islands National Team,Cape Verde Islands,2023,Cape Verde,5,4,1,0,3,2,1,2,2,0,0,0,0,2.2,2,3,1,0,0,3,8,3,5,11,8,3,6,2,2,1,4,1,56,60,45,150,180,90,3,3,0,2,1,1,1,1,0,4,3,1,31,26,5,7,4,3,54,54,53,52,43,9,24,18,6,28,25,3,77,62,15,3,2,1,0,0,0,3,2,1,3,2,1,2,2,0,0,0,0,2.2,2,3,2.2,2,3,1.6,1.5,2,0.6,0.5,1,0.6,0.5,1,0.6,0.5,1,0,0,0,4,3,3,1,0,0,3,2,2,1,0,0,1,1,1,0,0,0,1,2,2,4,5,5,1,2,2,3,4,4,0,0,0,1,1,1,80,60,60,20,0,0,75,50,50,25,0,0,100,100,100,0,0,0,20,40,40,80,100,100,25,50,50,75,100,100,0,0,0,100,100,100,3,0,0,2,0,0,1,0,0,60,0,0,50,0,0,100,0,0,60,50,100,6,60,75,0,40,25,100,20,25,0,80,75,100,5,4,1,100,100,100,2,2,0,40,50,0,0,0,0,0,0,0,60,50,100,40,50,0,0,0,0,6.20,6.50,5.00,1.4,1,3.00,100,60,60,60,60,60,20,20,1.34,1.36,1.26,1.43,1.54,1.00,20,0,1,0,1,1,1,1,0,3,0,0,0,0,1,1,0,0,1,40,50,0,0,0,0,0
Guinea-Bissau National Team,Guinea-Bissau,2023,Guinea-Bissau,3,1,2,0,0,0,0,0,0,0,3,1,2,0,0,0,4,0,0,24,2,7,-5,9,1,8,0,2,1,6,-1,-4,134,0,90,39,90,30,0,0,0,1,0,1,2,1,1,0,0,0,12,3,9,1,0,1,46,51,44,32,12,20,13,6,7,19,6,13,33,12,21,1,0,1,3,1,2,-2,-1,-1,0,0,0,1,0,1,2,1,1,0.33,0,0.5,3,1,4,0.67,0,1,2.33,1,3,1.33,1,1.5,0.33,0,0.5,1,1,1,3,2,1,1,1,1,1,0,0,0,0,0,2,2,1,1,1,1,0,1,2,2,2,2,0,1,1,1,1,1,0,0,1,1,1,1,100,67,33,33,33,33,100,0,0,0,0,0,100,100,50,50,50,50,0,33,67,67,67,67,0,100,100,100,100,100,0,0,50,50,50,50,3,1,0,1,0,0,2,1,0,100,33,0,100,0,0,100,50,0,0,0,0,-22,0,0,0,33,0,50,67,100,50,0,0,0,0,0,0,0,0,0,2,1,1,67,100,50,1,0,1,33,0,50,0,0,0,33,0,50,67,100,50,4.00,3.00,4.50,0.33,0,0.50,67,67,33,0,0,0,0,0,1.21,1.34,1.15,1.11,1.00,1.17,100,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,1,0,0,0,0,0,100,100,100,0
Mozambique National Team,Mozambique,2023,Mozambique,3,1,2,0,0,0,0,2,1,1,1,0,1,0.67,1,0.5,4,0,0,22,4,7,-3,11,4,7,2,2,2,5,0,-3,68,45,90,39,45,36,0,0,0,2,1,1,1,0,1,0,0,0,14,6,8,7,4,3,50,61,45,28,11,17,11,5,6,17,6,11,34,10,24,0,0,0,3,1,2,-3,-1,-2,0,0,0,0,0,0,3,1,2,0,0,0,3.67,4,3.5,1.33,2,1,2.33,2,2.5,1,1,1,0,0,0,1,1,1,3,3,3,2,0,0,1,1,1,1,0,0,2,2,2,1,0,0,0,0,0,1,3,3,0,0,0,0,1,1,0,0,0,1,2,2,100,100,100,67,0,0,100,100,100,100,0,0,100,100,100,50,0,0,0,0,0,33,100,100,0,0,0,0,100,100,0,0,0,50,100,100,3,0,0,1,0,0,2,0,0,100,0,0,100,0,0,100,0,0,0,0,0,32,0,0,0,67,100,50,33,0,50,0,0,0,0,0,0,0,0,0,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,4.67,6.00,4.00,2.33,4,1.50,100,67,67,0,0,0,0,0,1.21,1.30,1.17,1.48,0.99,1.73,33,0,0,0,0,0,2,0,0,2,1,1,0,1,0,1,2,0,1,67,100,50,33,0,50,0
